Year,Rk,Name,YoB,Votes,NumBallots,pct,active
1939,69,Bill Carrigan,3,2,274,0.73,0
1939,70,Buck Ewing,1,2,274,0.73,0
1939,71,Hub Perdue,2,1,274,0.36,0
1939,72,Bucky Harris,2,1,274,0.36,0
1939,73,Jake Stahl,2,1,274,0.36,0
1939,74,Pat Moran,3,1,274,0.36,0
1939,75,Al Schacht,1,1,274,0.36,0
1939,76,Dave Bancroft,3,1,274,0.36,0
1939,77,Sherry Magee,3,1,274,0.36,0
1939,78,Deacon Phillippe,1,1,274,0.36,0
1939,79,Harry Steinfeldt,2,1,274,0.36,0
1939,80,Otto Knabe,1,1,274,0.36,0
1939,81,Art Nehf,3,1,274,0.36,0
1939,82,George Burns,3,1,274,0.36,0
1939,83,Sad Sam Jones,1,1,274,0.36,0
1939,84,Jack Barry,2,1,274,0.36,0
1939,85,Art Fletcher,3,1,274,0.36,0
1939,86,Tommy Leach,2,1,274,0.36,0
1939,87,Burleigh Grimes,3,1,274,0.36,0
1939,88,Chick Fraser,1,1,274,0.36,0
1939,89,Larry Doyle,3,1,274,0.36,0
1939,90,Roger Peckinpaugh,3,1,274,0.36,0
1939,91,Charlie Grimm,1,1,274,0.36,0
1939,92,Everett Scott,3,1,274,0.36,0
1939,93,Lave Cross,1,1,274,0.36,0
1939,94,Marty Bergen,3,1,274,0.36,0
1939,95,Waite Hoyt,1,1,274,0.36,0
1939,96,Heinie Peitz,1,1,274,0.36,0
1939,97,Noodles Hahn,1,1,274,0.36,0
1939,98,Urban Shocker,2,1,274,0.36,0
1939,99,Jake Daubert,3,1,274,0.36,0
1939,100,Joe Kelley,1,1,274,0.36,0
1939,101,Bill Bradley,4,1,274,0.36,0
1939,102,Kid Gleason,3,1,274,0.36,0
1939,103,Herman Long,3,1,274,0.36,0
1939,104,Jesse Haines,1,1,274,0.36,0
1939,105,Hack Wilson,2,1,274,0.36,0
1939,106,Wilbur Cooper,2,1,274,0.36,0
1939,107,Charlie Irwin,2,1,274,0.36,0
1939,108,Dolf Luque,3,1,274,0.36,0
1939,NA,Lou Gehrig,2,NA,274,NA,1
1938,1,Pete Alexander,3,212,262,80.92,0
1938,2,George Sisler,3,179,262,68.32,0
1938,3,Willie Keeler,3,177,262,67.56,0
1938,4,Eddie Collins,3,175,262,66.79,0
1938,5,Rube Waddell,3,148,262,56.49,0
1938,6,Frank Chance,3,133,262,50.76,0
1938,7,Ed Delahanty,3,132,262,50.38,0
1938,8,Ed Walsh,3,110,262,41.98,0
1938,9,Johnny Evers,3,91,262,34.73,0
1938,10,Jimmy Collins,3,79,262,30.15,0
1938,11,Rabbit Maranville,2,73,262,27.86,0
1938,12,Roger Bresnahan,3,67,262,25.57,0
1938,13,Fred Clarke,3,63,262,24.05,0
1938,14,Mordecai Brown,3,54,262,20.61,0
1938,15,Miller Huggins,2,48,262,18.32,0
1938,16,Rogers Hornsby,3,46,262,17.56,0
1938,17,Ray Schalk,3,45,262,17.18,0
1938,18,Ross Youngs,3,40,262,15.27,0
1938,19,Eddie Plank,2,38,262,14.5,0
1938,20,Herb Pennock,2,37,262,14.12,0
1938,21,Joe McGinnity,2,36,262,13.74,0
1938,22,Chief Bender,3,33,262,12.6,0
1938,23,Home Run Baker,3,32,262,12.21,0
1938,24,Johnny Kling,3,26,262,9.92,0
1938,25,Hugh Duffy,2,24,262,9.16,0
1938,26,Hughie Jennings,2,23,262,8.78,0
1938,27,Addie Joss,2,18,262,6.87,0
1938,28,Wilbert Robinson,2,17,262,6.49,0
1938,29,Joe Tinker,2,16,262,6.11,0
1938,30,Harry Heilmann,2,14,262,5.34,0
1938,31,Nap Rucker,3,12,262,4.58,0
1938,32,Sam Crawford,3,11,262,4.2,0
1938,33,Lou Criger,3,11,262,4.2,0
1938,34,Babe Adams,2,11,262,4.2,0
1938,35,Rube Marquard,3,10,262,3.82,0
1938,36,Clark Griffith,2,10,262,3.82,0
1938,37,Dazzy Vance,3,10,262,3.82,0
1938,38,Edd Roush,3,9,262,3.44,0
1938,39,Fred Tenney,2,8,262,3.05,0
1938,40,Hank Gowdy,2,8,262,3.05,0
1938,41,Amos Rusie,2,8,262,3.05,0
1938,42,Nick Altrock,2,7,262,2.67,0
1938,43,Jimmy Archer,2,7,262,2.67,0
1938,44,Bobby Wallace,2,7,262,2.67,0
1938,45,Bill Terry,2,7,262,2.67,0
1938,46,Earle Combs,2,7,262,2.67,0
1938,47,Zack Wheat,2,7,262,2.67,0
1938,48,Smoky Joe Wood,2,6,262,2.29,0
1938,49,Max Carey,2,6,262,2.29,0
1938,50,Art Nehf,2,5,262,1.91,0
1938,51,Mike Donlin,2,5,262,1.91,0
1938,52,Duffy Lewis,2,5,262,1.91,0
1938,53,Harry Hooper,2,4,262,1.53,0
1938,54,Larry Doyle,2,4,262,1.53,0
1938,55,Stuffy McInnis,2,4,262,1.53,0
1938,56,Bill Carrigan,2,4,262,1.53,0
1938,57,Bill Dinneen,1,4,262,1.53,0
1938,58,Pie Traynor,2,3,262,1.15,0
1938,59,George Burns,2,3,262,1.15,0
1938,60,Art Fletcher,2,3,262,1.15,0
1938,61,Kid Nichols,1,3,262,1.15,0
1938,62,Heinie Groh,2,3,262,1.15,0
1938,63,Dickey Kerr,2,3,262,1.15,0
1938,64,Jack Barry,1,3,262,1.15,0
1938,65,Casey Stengel,1,2,262,0.76,0
1938,66,Ossee Schrecongost,2,2,262,0.76,0
1938,67,Joe Judge,2,2,262,0.76,0
1938,68,Eppa Rixey,2,2,262,0.76,0
1938,69,Everett Scott,2,2,262,0.76,0
1938,70,Gavvy Cravath,2,2,262,0.76,0
1938,71,Bill Bradley,3,2,262,0.76,0
1938,72,Roger Peckinpaugh,2,2,262,0.76,0
1938,73,Eddie Foster,1,2,262,0.76,0
1938,74,Sherry Magee,2,2,262,0.76,0
1938,75,Dave Bancroft,2,2,262,0.76,0
1938,76,Kid Elberfeld,3,2,262,0.76,0
1938,77,Jack Coombs,2,2,262,0.76,0
1938,78,Jack Chesbro,2,2,262,0.76,0
1938,79,Jesse Burkett,2,2,262,0.76,0
1938,80,Red Murray,2,1,262,0.38,0
1938,81,Cy Williams,1,1,262,0.38,0
1938,82,Eddie Grant,1,1,262,0.38,0
1938,83,Bill Dahlen,1,1,262,0.38,0
1938,84,Red Faber,2,1,262,0.38,0
1938,85,Sam Rice,1,1,262,0.38,0
1938,86,Stan Coveleski,1,1,262,0.38,0
1938,87,Hans Lobert,2,1,262,0.38,0
1938,88,Andy Coakley,1,1,262,0.38,0
1938,89,Jake Daubert,2,1,262,0.38,0
1938,90,Doc Crandall,1,1,262,0.38,0
1938,91,Gabby Street,2,1,262,0.38,0
1938,92,Marty Bergen,2,1,262,0.38,0
1938,93,Herman Long,2,1,262,0.38,0
1938,94,Burleigh Grimes,2,1,262,0.38,0
1938,95,Elmer Flick,1,1,262,0.38,0
1938,96,Joe Dugan,2,1,262,0.38,0
1938,97,Dolf Luque,2,1,262,0.38,0
1938,98,Chief Zimmer,1,1,262,0.38,0
1938,99,Jimmy Sheckard,1,1,262,0.38,0
1938,100,Bob Meusel,2,1,262,0.38,0
1938,101,Charlie Irwin,1,1,262,0.38,0
1938,102,Howard Ehmke,1,1,262,0.38,0
1938,103,Bucky Harris,1,1,262,0.38,0
1938,104,Urban Shocker,1,1,262,0.38,0
1938,105,Clyde Milan,1,1,262,0.38,0
1938,106,Ray Chapman,1,1,262,0.38,0
1938,107,Kid Gleason,2,1,262,0.38,0
1938,108,Ira Thomas,1,1,262,0.38,0
1938,109,Hub Perdue,1,1,262,0.38,0
1938,110,Bill Donovan,2,1,262,0.38,0
1938,111,Arlie Latham,1,1,262,0.38,0
1938,112,Pat Moran,2,1,262,0.38,0
1938,113,Walton Cruise,1,1,262,0.38,0
1938,114,Fielder Jones,1,1,262,0.38,0
1938,115,Firpo Marberry,1,1,262,0.38,0
1938,116,Wilbur Cooper,1,1,262,0.38,0
1938,117,Buck Herzog,1,1,262,0.38,0
1938,118,Jake Stahl,1,1,262,0.38,0
1938,119,Ginger Beaumont,1,1,262,0.38,0
1938,120,Red Dooin,2,1,262,0.38,0
1937,1,Nap Lajoie,2,168,201,83.58,0
1937,2,Tris Speaker,2,165,201,82.09,0
1937,3,Cy Young,2,153,201,76.12,0
1937,4,Pete Alexander,2,125,201,62.19,0
1937,5,Eddie Collins,2,115,201,57.21,0
1937,6,Willie Keeler,2,115,201,57.21,0
1937,7,George Sisler,2,106,201,52.74,0
1937,8,Ed Delahanty,2,70,201,34.83,0
1937,9,Rube Waddell,2,67,201,33.33,0
1937,10,Jimmy Collins,2,66,201,32.84,0
1937,11,Ed Walsh,2,56,201,27.86,0
1937,12,Rogers Hornsby,2,53,201,26.37,1
1937,13,Frank Chance,2,49,201,24.38,0
1937,14,Johnny Evers,2,44,201,21.89,0
1937,15,Roger Bresnahan,2,43,201,21.39,0
1937,16,Mordecai Brown,2,31,201,15.42,0
1937,17,Rabbit Maranville,1,25,201,12.44,0
1937,18,Ray Schalk,2,24,201,11.94,0
1937,19,Eddie Plank,1,23,201,11.44,0
1937,20,Fred Clarke,2,22,201,10.95,0
1937,21,Johnny Kling,2,20,201,9.95,0
1937,22,Hal Chase,2,18,201,8.96,0
1937,23,Chief Bender,2,17,201,8.46,0
1937,24,Ross Youngs,2,16,201,7.96,0
1937,25,Lou Criger,2,16,201,7.96,0
1937,26,Herb Pennock,1,15,201,7.46,0
1937,27,Joe Tinker,1,15,201,7.46,0
1937,28,Smoky Joe Wood,1,13,201,6.47,0
1937,29,Home Run Baker,2,13,201,6.47,0
1937,30,Rube Marquard,2,13,201,6.47,0
1937,31,Joe McGinnity,1,12,201,5.97,0
1937,32,Addie Joss,1,11,201,5.47,0
1937,33,Nap Rucker,2,11,201,5.47,0
1937,34,Edd Roush,2,10,201,4.98,0
1937,35,Harry Heilmann,1,10,201,4.98,0
1937,36,Dazzy Vance,2,10,201,4.98,0
1937,37,Babe Adams,1,8,201,3.98,0
1937,38,Hugh Duffy,1,7,201,3.48,0
1937,39,Jimmy Archer,1,6,201,2.99,0
1937,40,Max Carey,1,6,201,2.99,0
1937,41,Harry Hooper,1,6,201,2.99,0
1937,42,Mike Donlin,1,6,201,2.99,0
1937,43,Miller Huggins,1,5,201,2.49,0
1937,44,Bill Bradley,2,5,201,2.49,0
1937,45,Wilbert Robinson,1,5,201,2.49,0
1937,46,Sam Crawford,2,5,201,2.49,0
1937,47,Bill Carrigan,1,5,201,2.49,0
1937,48,Fred Tenney,1,5,201,2.49,0
1937,49,Zack Wheat,1,5,201,2.49,0
1937,50,John McGraw,2,5,201,2.49,0
1937,51,Clark Griffith,1,4,201,1.99,0
1937,52,Hughie Jennings,1,4,201,1.99,0
1937,53,Earle Combs,1,4,201,1.99,0
1937,54,George Burns,1,3,201,1.49,0
1937,55,Nick Altrock,1,3,201,1.49,0
1937,56,Bill Donovan,1,3,201,1.49,0
1937,57,Art Nehf,1,3,201,1.49,0
1937,58,Red Faber,1,3,201,1.49,0
1937,59,Roger Peckinpaugh,1,3,201,1.49,0
1937,60,Dave Bancroft,1,3,201,1.49,0
1937,61,Duffy Lewis,1,3,201,1.49,0
1937,62,Jack Coombs,1,2,201,1,0
1937,63,Ping Bodie,1,2,201,1,0
1937,64,Ossee Schrecongost,1,2,201,1,0
1937,65,Gavvy Cravath,1,2,201,1,0
1937,66,Sherry Magee,1,2,201,1,0
1937,67,Larry Doyle,1,2,201,1,0
1937,68,Everett Scott,1,2,201,1,0
1937,69,Art Fletcher,1,2,201,1,0
1937,70,Jake Daubert,1,2,201,1,0
1937,71,Hans Lobert,1,2,201,1,0
1937,72,Hank Gowdy,1,2,201,1,0
1937,73,Marty Bergen,1,2,201,1,0
1937,74,Red Murray,1,1,201,0.5,0
1937,75,Bobby Veach,1,1,201,0.5,0
1937,76,Stuffy McInnis,1,1,201,0.5,0
1937,77,Eppa Rixey,1,1,201,0.5,0
1937,78,Bill Cissell,1,1,201,0.5,1
1937,79,Harry Steinfeldt,1,1,201,0.5,0
1937,80,Dolf Luque,1,1,201,0.5,0
1937,81,Donie Bush,1,1,201,0.5,0
1937,82,Burleigh Grimes,1,1,201,0.5,0
1937,83,Larry McLean,1,1,201,0.5,0
1937,84,Gabby Street,1,1,201,0.5,0
1937,85,Red Dooin,1,1,201,0.5,0
1937,86,Dode Paskert,1,1,201,0.5,0
1937,87,Heinie Groh,1,1,201,0.5,0
1937,88,Frank Schulte,1,1,201,0.5,0
1937,89,Tommy Leach,1,1,201,0.5,0
1937,90,Bobby Wallace,1,1,201,0.5,0
1937,91,Ted Breitenstein,1,1,201,0.5,0
1937,92,Cy Falkenberg,1,1,201,0.5,0
1937,93,Bob Meusel,1,1,201,0.5,0
1937,94,Billy Sullivan,2,1,201,0.5,0
1937,95,Sam Leever,1,1,201,0.5,0
1937,96,Hack Miller,1,1,201,0.5,0
1937,97,Joe Judge,1,1,201,0.5,0
1937,98,Bill Hinchman,1,1,201,0.5,0
1937,99,Joe Sewell,1,1,201,0.5,0
1937,100,Pat Moran,1,1,201,0.5,0
1937,101,Kid Gleason,1,1,201,0.5,0
1937,102,Dick Rudolph,1,1,201,0.5,0
1937,103,Shano Collins,1,1,201,0.5,0
1937,104,Joe Dugan,1,1,201,0.5,0
1937,105,Danny Murphy,1,1,201,0.5,0
1937,106,Hack Wilson,1,1,201,0.5,0
1937,107,Jesse Burkett,1,1,201,0.5,0
1937,108,Amos Rusie,1,1,201,0.5,0
1937,109,Dickey Kerr,1,1,201,0.5,0
1937,110,Kid Elberfeld,2,1,201,0.5,0
1937,111,Bugs Raymond,1,1,201,0.5,0
1937,112,Jack Chesbro,1,1,201,0.5,0
1937,113,Herman Long,1,1,201,0.5,0
1936,1,Ty Cobb,1,222,226,98.23,0
1936,2,Honus Wagner,1,215,226,95.13,0
1936,3,Babe Ruth,1,215,226,95.13,0
1936,4,Christy Mathewson,1,205,226,90.71,0
1936,5,Walter Johnson,1,189,226,83.63,0
1936,6,Nap Lajoie,1,146,226,64.6,0
1936,7,Tris Speaker,1,133,226,58.85,0
1936,8,Cy Young,1,111,226,49.12,0
1936,9,Rogers Hornsby,1,105,226,46.46,1
1936,10,Mickey Cochrane,1,80,226,35.4,1
1936,11,George Sisler,1,77,226,34.07,0
1936,12,Eddie Collins,1,60,226,26.55,0
1936,13,Jimmy Collins,1,58,226,25.66,0
1936,14,Pete Alexander,1,55,226,24.34,0
1936,15,Lou Gehrig,1,51,226,22.57,1
1936,16,Roger Bresnahan,1,47,226,20.8,0
1936,17,Willie Keeler,1,40,226,17.7,0
1936,18,Rube Waddell,1,33,226,14.6,0
1936,19,Jimmie Foxx,1,21,226,9.29,1
1936,20,Ed Walsh,1,20,226,8.85,0
1936,21,Ed Delahanty,1,17,226,7.52,0
1936,22,Pie Traynor,1,16,226,7.08,1
1936,23,Frankie Frisch,1,14,226,6.19,1
1936,24,Lefty Grove,1,12,226,5.31,1
1936,25,Hal Chase,1,11,226,4.87,0
1936,26,Ross Youngs,1,10,226,4.42,0
1936,27,Bill Terry,1,9,226,3.98,1
1936,28,Johnny Kling,1,8,226,3.54,0
1936,29,Lou Criger,1,7,226,3.1,0
1936,30,Johnny Evers,1,6,226,2.65,0
1936,31,Mordecai Brown,1,6,226,2.65,0
1936,32,Frank Chance,1,5,226,2.21,0
1936,33,Ray Schalk,1,4,226,1.77,0
1936,34,Al Simmons,1,4,226,1.77,1
1936,35,John McGraw,1,4,226,1.77,0
1936,36,Chief Bender,1,2,226,0.88,0
1936,37,Edd Roush,1,2,226,0.88,0
1936,38,Shoeless Joe Jackson,1,2,226,0.88,0
1936,39,Fred Clarke,1,1,226,0.44,0
1936,40,Bill Bradley,1,1,226,0.44,0
1936,41,Nap Rucker,1,1,226,0.44,0
1936,42,Kid Elberfeld,1,1,226,0.44,0
1936,43,Connie Mack,1,1,226,0.44,0
1936,44,Rube Marquard,1,1,226,0.44,0
1936,45,Dazzy Vance,1,1,226,0.44,0
1936,46,Sam Crawford,1,1,226,0.44,0
1936,47,Home Run Baker,1,1,226,0.44,0
1936,48,Billy Sullivan,1,0,226,0,0
1936,49,Gabby Hartnett,1,0,226,0,1
1936,50,Charlie Gehringer,1,0,226,0,1
